,text,rating,date,category,source
4504,"This ""Game"" is an absolutely statue of greed. It shows just how much people are willing to give for glory, if you want to call it that It is disgusting how much money you can spend to ruin other people's days. There is no need for corporate greed such as this, the bare existence of this game is enough to drag people into the cruel shadows of p2w. CR shows that no matter how much skill or talent you have, you will always lose to the silver dollar.",1,2025-11-18 06:12:57,Play_Store_Updates,Google_Play
4505,"Honestly used to be really funny, but they screwed a lot of the cards over and now it's just pay money for the pass royale to win edit: this is after trying to get back into it. I was wrong for attempting. new season comes out, and everyone will buy the new card and level 15 it. The scope creep in this game is awful and makes it so any old card is just useless. I believe this to be the worst game I've ever had to play",1,2025-11-18 06:11:21,Play_Store_Updates,Google_Play
4506,it is a fun game I just hate when I lose because I'm losing way too much trophies we do I lost and I got -33 trophies,5,2025-11-18 06:08:16,Play_Store_Updates,Google_Play
4507,nice but why sometimes it is designrd to make us crush out.,5,2025-11-18 06:04:44,Play_Store_Updates,Google_Play
4508,it is a fun game and it's challenging and I like to play it 🤩⭐⭐,5,2025-11-18 06:04:38,Play_Store_Updates,Google_Play
4509,amazing game i've been playing for 2 years now and i'm at 9800 ish on lader the only bad thing is some players are still toxic but you can mute emotes so not really are that bad. overall i could not recommend this game more!,5,2025-11-18 05:58:34,Play_Store_Updates,Google_Play
4510,"this game is not any strategy, but p2w, I heavily recommend not to try this game, I swear if you didn't pay enough they will just matchmake even unfair opponents to u",1,2025-11-18 05:32:27,Play_Store_Updates,Google_Play
4511,Fun Game but I can launch it on my coumputer even though it sais it is optomised,2,2025-11-18 05:24:33,Play_Store_Updates,Google_Play
4512,pls have a mini pekka evo and a new champion,5,2025-11-18 05:24:03,Play_Store_Updates,Google_Play
4513,great game. but bots are OP when they have evo wizard in arena 5,4,2025-11-18 05:23:09,Play_Store_Updates,Google_Play
4514,nice,5,2025-11-18 05:21:50,Play_Store_Updates,Google_Play
4515,This is peak game I cures my boredom twin so you should download it like now twin 🥹✌,5,2025-11-18 05:18:22,Play_Store_Updates,Google_Play
4516,The game is not updated to the newest verison but IT IS EXCELLENT,5,2025-11-18 05:18:01,Play_Store_Updates,Google_Play
4517,Great game,5,2025-11-18 05:11:29,Play_Store_Updates,Google_Play
4518,it stupid I don't like it and There unfair,1,2025-11-18 05:09:26,Play_Store_Updates,Google_Play
4519,good just good you could even say amazing,5,2025-11-18 05:03:30,Play_Store_Updates,Google_Play
4520,really fun and addicting.,5,2025-11-18 05:00:09,Play_Store_Updates,Google_Play
4521,"I was very happy for the game's growth in popularity as someone who played cr when it just came out. But their thanks to the community? Perhaps a new way of monetization to allow normal people to progress and have more than one playable deck? Nah. King lv. 16. Just keep spending money guys, and buy all the new evos 🤑. They will never change. I've been stuck on the same deck for years, losing because i have king lv. 14 and now this. Game will be unplayable for months for me. I'm forced to quit.",1,2025-11-18 04:59:32,Play_Store_Updates,Google_Play
4522,well ofc a10/10,5,2025-11-18 04:58:43,Play_Store_Updates,Google_Play
4523,"this game is so fun, and helps pass the time",5,2025-11-18 04:55:22,Play_Store_Updates,Google_Play
4524,this game is amazing,5,2025-11-18 04:54:54,Play_Store_Updates,Google_Play
4525,nice game,5,2025-11-18 04:46:52,Play_Store_Updates,Google_Play
4526,Most things are p2w,3,2025-11-18 04:42:19,Play_Store_Updates,Google_Play
4527,The actual gameplay is decent but is extremely unfair. They purposely make you go against players with decks that counter yours and against higher level cards so you lose more and get mad for losing crowns and then play more to try and recover the crowns you lost. It's also pay to win since you can buy stuff to level your cards and have an advantage against players with the same cards. If supercell wasn't such a greedy company then this would be a alright game.,1,2025-11-18 04:37:23,Play_Store_Updates,Google_Play
4528,I love mega knight,5,2025-11-18 04:36:50,Play_Store_Updates,Google_Play
4529,good game,5,2025-11-18 04:34:59,Play_Store_Updates,Google_Play
4530,THIS IS WHY WE CLASH,5,2025-11-18 04:32:44,Play_Store_Updates,Google_Play
4531,"I play this game so much that my mom chose to disown me, mega knight was in my nightmares, and my dog ran away. Overall very good game",5,2025-11-18 04:26:57,Play_Store_Updates,Google_Play
4532,👍,5,2025-11-18 04:14:47,Play_Store_Updates,Google_Play
4533,super sexy game ngl,5,2025-11-18 04:14:27,Play_Store_Updates,Google_Play
4534,"P2W, F2P DOESNT EXIST So I'm a F2P player as alot of people may be, but this is beyond a joke at Dragon Spa, WHY AM I VSING LVL 14 - 15 WHILE IM A LVL 13?!?! This game is truely bummed for F2P players unless something is done about the matchmaking and the card progression.",2,2025-11-18 04:11:18,Play_Store_Updates,Google_Play
4535,good ahh easy aahh game,2,2025-11-18 04:10:13,Play_Store_Updates,Google_Play
4536,THIS IS WHY WE CLASH!!!!!!!!11,5,2025-11-18 04:02:51,Play_Store_Updates,Google_Play
4537,Amazing accept for hog users,5,2025-11-18 03:53:14,Play_Store_Updates,Google_Play
4538,otimo jogo de estrategia,5,2025-11-18 03:48:42,Play_Store_Updates,Google_Play
4539,3 bucks and your done with the game,5,2025-11-18 03:40:08,Play_Store_Updates,Google_Play
4540,this game lags too much it's frustrating and not that fun and I know a lot of people love this game I'm not saying it's bad it's just not the game for me,1,2025-11-18 03:37:33,Play_Store_Updates,Google_Play
4541,really fun,5,2025-11-18 03:36:59,Play_Store_Updates,Google_Play
4542,"I love this game, its full of a lot of strategy that is ready for anyone to play, I do hate the pay to wins tho, 😄",5,2025-11-18 03:36:27,Play_Store_Updates,Google_Play
4543,i hate this game with a burning passion but it is very addicting and i always come back to play everyday,5,2025-11-18 03:35:13,Play_Store_Updates,Google_Play
4544,p2w players every match 🥀🥀,4,2025-11-18 03:29:34,Play_Store_Updates,Google_Play
4545,laggy,3,2025-11-18 03:28:48,Play_Store_Updates,Google_Play
4546,amazing. Best game on my phone I love the tournaments and its so addicting,5,2025-11-18 03:26:54,Play_Store_Updates,Google_Play
4547,worst experience of internet connectivity,1,2025-11-18 03:24:17,Play_Store_Updates,Google_Play
4548,fun game and a good pass time,5,2025-11-18 03:24:13,Play_Store_Updates,Google_Play
4549,MEGA KNIGHT!!!!!,5,2025-11-18 03:22:46,Play_Store_Updates,Google_Play
4550,"Nerf MK... or better yet, delete the card so we can filter out all the trash players. ty",1,2025-11-18 03:21:41,Play_Store_Updates,Google_Play
4551,"quickly devolves into requiring payment to keep up - card levels, evolutions that you effectively have to buy etc. fun for a while, but it has a cap",3,2025-11-18 03:21:13,Play_Store_Updates,Google_Play
4552,very addicting and fun,5,2025-11-18 03:19:44,Play_Store_Updates,Google_Play
4553,best game ever,5,2025-11-18 03:18:18,Play_Store_Updates,Google_Play
4554,good hai,5,2025-11-18 03:18:16,Play_Store_Updates,Google_Play
4555,wow,5,2025-11-18 03:14:03,Play_Store_Updates,Google_Play
4556,My borther loves this game. I recommend it if you're like him. Game addict,3,2025-11-18 03:13:59,Play_Store_Updates,Google_Play
4557,nice,5,2025-11-18 03:12:03,Play_Store_Updates,Google_Play
4558,peak,5,2025-11-18 03:08:42,Play_Store_Updates,Google_Play
4559,Went to a mental facility. I couldnt stop clashing.,5,2025-11-18 03:03:57,Play_Store_Updates,Google_Play
4560,best game,5,2025-11-18 03:03:56,Play_Store_Updates,Google_Play
4561,this is why we clash,5,2025-11-18 03:02:06,Play_Store_Updates,Google_Play
4562,has zero skill based matchmaking and is VERY pay to win,1,2025-11-18 03:01:41,Play_Store_Updates,Google_Play
4563,"Keeps you very productive, and once you play you can not get off.",5,2025-11-18 02:58:54,Play_Store_Updates,Google_Play
4564,a dmn funny game frrrrr,5,2025-11-18 02:57:38,Play_Store_Updates,Google_Play
4565,"Very good game. Just got this, it correctly compares you to other players so its not a level 132 vs level 4, and doesnt change gameplay from your age. I would recommend for a way to pass the time.",5,2025-11-18 02:57:26,Play_Store_Updates,Google_Play
4566,Good for time pass little bit addictive.This good 👍 intense situations good 👍.,4,2025-11-18 02:55:42,Play_Store_Updates,Google_Play
4567,this is pay to win I just want to play and I fight some level 15 until I get to there (I'm level 13) it will be like a year if it is not pay to win,1,2025-11-18 02:50:55,Play_Store_Updates,Google_Play
4568,Favorite Game been playing for nine years,5,2025-11-18 02:47:45,Play_Store_Updates,Google_Play
4569,FUN!!!!,5,2025-11-18 02:46:57,Play_Store_Updates,Google_Play
4570,"I am currently at 10k trophies and my journey there was nothing but torture. Not only is this game incredibly pay to win, to the point where you can be trash and simply win because youve spent $100 dollars on the game. As someone who has spent $20 on this game, it makes a wild difference. This game also has a delay every time you try to place a card. I know this isn't a wifi or hardware issue since Im running Warzone Mobile perfectly and even did a wifi speed test. The game is still enjoyable.",2,2025-11-18 02:45:32,Play_Store_Updates,Google_Play
4571,"very good all the other people saying its lagging are tripping, its good and fair gameplay",5,2025-11-18 02:44:15,Play_Store_Updates,Google_Play
4572,best strategy game,5,2025-11-18 02:43:26,Play_Store_Updates,Google_Play
4573,very good and fun game,5,2025-11-18 02:37:10,Play_Store_Updates,Google_Play
4574,not that fun because they nerf cards that don't need a nerf and do nothing to cards that need a nerf.,1,2025-11-18 02:31:41,Play_Store_Updates,Google_Play
4575,it is the best game ever and has strategy,5,2025-11-18 02:20:36,Play_Store_Updates,Google_Play
4576,its fun and there are different play styles but it really is pay to win.,3,2025-11-18 02:12:57,Play_Store_Updates,Google_Play
4577,its tuff Tuff skibidi phonk,5,2025-11-18 02:12:01,Play_Store_Updates,Google_Play
4578,mid ladder type shi,3,2025-11-18 02:12:00,Play_Store_Updates,Google_Play
4579,bring back season shop,4,2025-11-18 02:09:20,Play_Store_Updates,Google_Play
4580,"Everytime I try to enjoy myself, I get hot with a mega knight or a witch or some other stupid card. This review is legitimate, I'm mad at how unbalanced they've made these cards",1,2025-11-18 02:09:19,Play_Store_Updates,Google_Play
4581,it's very fun would recommend,5,2025-11-18 02:08:40,Play_Store_Updates,Google_Play
4582,game is awesome but network issue again n again lagging issue of network,2,2025-11-18 02:07:12,Play_Store_Updates,Google_Play
4583,little competive idk if i spelled that wrong but its a good game overall,5,2025-11-18 02:06:11,Play_Store_Updates,Google_Play
4584,Started to love this game until they dropped 67... All I get now is these people spam decking me when i just wanna play to get to the next arena. I've been playing in the same arena for ages but to top it all of they then pull the so called sweatiest emote at the end when they win. Supercell please remove it!! P.s UPDATE IS PEAK RN!,3,2025-11-18 01:55:56,Play_Store_Updates,Google_Play
4585,"Porfavor, Nerf al minero 😉🤦",4,2025-11-18 01:54:57,Play_Store_Updates,Google_Play
4586,no ads best and fun game,5,2025-11-18 01:50:51,Play_Store_Updates,Google_Play
4587,Im a new end it's terrible the geme is screwed if they add more end more pay to win the game is going to be the most pay2win game in the world end the game is full off unbalance cards at this point we all need to go squad busters or brawl stars end nerf mk the only that can defeat mk is the peka they just want money,1,2025-11-18 01:48:53,Play_Store_Updates,Google_Play
4588,amazing,5,2025-11-18 01:43:41,Play_Store_Updates,Google_Play
4589,pain and suffering WOOO!,5,2025-11-18 01:43:08,Play_Store_Updates,Google_Play
4590,super good,5,2025-11-18 01:37:00,Play_Store_Updates,Google_Play
4591,4 best game oat,5,2025-11-18 01:35:58,Play_Store_Updates,Google_Play
4592,the game is just very fun,5,2025-11-18 01:31:59,Play_Store_Updates,Google_Play
4593,Arena 10,5,2025-11-18 01:20:53,Play_Store_Updates,Google_Play
4594,I <3 Clash Royale,5,2025-11-18 01:12:28,Play_Store_Updates,Google_Play
4595,Hard to get good,5,2025-11-18 01:03:49,Play_Store_Updates,Google_Play
4596,I LOVE THIS GAME,5,2025-11-18 00:54:51,Play_Store_Updates,Google_Play
4597,love the graphics,5,2025-11-18 00:54:41,Play_Store_Updates,Google_Play
4598,such a good game,5,2025-11-18 00:48:49,Play_Store_Updates,Google_Play
4599,love this game its well designed and you can play with your friends and family you can also play against other people you cam make your own clan or join clans i just wish it was online and offline but other than that its very good 5 stars,5,2025-11-18 00:42:53,Play_Store_Updates,Google_Play
4600,pay to win much,1,2025-11-18 00:37:23,Play_Store_Updates,Google_Play
4601,really fun game amazing 👏 absolute cinema 🙌,5,2025-11-18 00:34:43,Play_Store_Updates,Google_Play
4602,"Very fun game, i play on phone, tablet and pc. none of the uis look scaled. very good",5,2025-11-18 00:28:53,Play_Store_Updates,Google_Play
